stock_1,stock_2,mi_value
EG,WDC,0.7263873355751675
BIIB,IFF,0.7263845887328908
DAL,MOS,0.7263378974874795
ABNB,PTC,0.7263377430861169
DOC,QCOM,0.7262609419781592
HAS,KIM,0.7260963404538536
AVB,EOG,0.7260946137791575
DIS,KIM,0.7260764240389457
CTRA,KMB,0.7259524130592703
EIX,EQT,0.7259395927858003
COIN,HON,0.7259183452438134
CMCSA,SJM,0.7258620965486049
BAX,HSIC,0.7258294868253317
BEN,LULU,0.7258271190511216
KEY,VTR,0.7258151554872732
CNC,WYNN,0.7257805139038915
CSGP,CTVA,0.7257667608016634
F,TSN,0.7257612483405662
APTV,REG,0.7257299944935567
ABNB,BALL,0.7256491276591719
IFF,O,0.7256375033134079
DDOG,LNT,0.7255921350002881
ABNB,NKE,0.7255551520007333
ALB,CPB,0.7255432221210527
DPZ,KVUE,0.7254836564880347
ADM,ZBH,0.7254364181506912
C,CPB,0.7254294007922075
COIN,TSCO,0.7254200461987541
CFG,DOC,0.7254189077462208
EIX,KMB,0.7253980487270755
FFIV,ZBH,0.7253140592353207
DAL,XOM,0.7253116361924075
CFG,HSIC,0.7252826325776676
GEHC,VRSN,0.7252426762411304
DOW,ZBH,0.7251733608522826
LUV,UDR,0.72516217124012
CTRA,MOS,0.725140496776969
CVX,WDC,0.7251174967821099
CNC,SJM,0.7250821946969317
COP,DOC,0.7250620269447934
FDX,O,0.7250612274280823
BEN,KMI,0.7249487295815655
REGN,WYNN,0.7249411080121964
DAL,TFC,0.7249220826704619
FCX,WYNN,0.7249052319055502
LVS,XYZ,0.7248479586011289
FTV,REG,0.7248262150378475
ABNB,VMC,0.7248116508523974
COP,PPL,0.7247370802680435
EIX,NTRS,0.724608087686601
REG,SOLV,0.724547624836648
ABNB,TTD,0.7244641853113591
MOS,WDC,0.7244357746943813
ABNB,EMR,0.7244335161741309
CHD,VLTO,0.7244277161579966
BALL,SNDK,0.7243935495904861
HOOD,JNJ,0.7243416942364109
GPN,LVS,0.7243141858322097
SJM,WBD,0.7242482700970556
CPB,FANG,0.7242069826113915
AKAM,LYB,0.7241686526038404
CTRA,TPR,0.7241539167425213
FE,INCY,0.7241288700427508
CTSH,CVX,0.7240286780431615
ACN,COIN,0.7239996429578981
APTV,BIIB,0.7239839625136146
A,CEG,0.7239666277292913
JBHT,PLTR,0.7239423500211895
BMY,SYF,0.7239283984860936
HSIC,O,0.7239127939726058
FCX,HOOD,0.7238315215632929
ESS,UBER,0.7236981367013819
CPB,GPC,0.7236383511748086
ABNB,BR,0.7236178115883927
GEHC,RJF,0.7235824474585637
BXP,T,0.7235709591745934
DAL,UHS,0.7235430873436797
CVS,GILD,0.7235162555172667
WAB,ZBH,0.7235028928036165
CCI,GEV,0.723502367741341
COIN,DUK,0.7234534390579124
RSG,SOLV,0.7234523578616494
HAL,INTC,0.7234378713082874
FRT,PFG,0.7233950246316154
DIS,PNW,0.7233865171237022
MGM,VLTO,0.7233612882763516
BAX,BEN,0.7233570699925533
DLTR,UAL,0.7233534637838264
KVUE,TSN,0.7233401484611766
COIN,TSLA,0.7233212793584374
HAL,HRL,0.7233143036526615
BEN,WDAY,0.7233022160854001
C,EIX,0.7233004997069763
FRT,IBKR,0.7232396778054699
KVUE,NSC,0.723237260174161
DLTR,REG,0.7232354978968276
D,TFC,0.7231045414206014
DAL,HII,0.7230531088236791
ABNB,MS,0.7228744386680299
FRT,TECH,0.7228280939445142
FTV,VLTO,0.7228163009474025
O,WDC,0.722766411256095
CVS,DLTR,0.7227497704496084
OMC,SWKS,0.7227481530661155
CTRA,O,0.7227374832862514
PPG,SJM,0.7226689719699801
LUV,STT,0.7226538360628778
CAG,PSA,0.7226476997415636
DLTR,SOLV,0.7226324495263197
HAL,WBD,0.7226231664717648
BDX,WFC,0.7225119836522129
SJM,SPG,0.7223843075703327
LVS,NEM,0.7223037260025134
CAG,XYZ,0.722290745687554
SOLV,VLO,0.7222442835921037
EOG,ESS,0.7222384069625032
CPB,T,0.7222097261018579
DLTR,TSN,0.7221820728845354
F,HST,0.722077231689676
KEY,VZ,0.7220692877150063
FRT,PEG,0.7220053890189972
AIG,CPB,0.7220027186502394
IVZ,WY,0.7219810032075775
BXP,IFF,0.7219804687522156
BEN,VLO,0.721967426885876
AES,DAL,0.7219648831792771
ABNB,GEN,0.721907996920574
INCY,UBER,0.7218896805263566
EA,SOLV,0.7218745632320025
FRT,LH,0.7218189853376864
DD,MDT,0.7218157809674244
BF-B,WYNN,0.7215961995392408
GILD,TAP,0.7215796345096346
CAG,SWKS,0.7215571374611387
PODD,UBER,0.7215223118196412
GEV,NXPI,0.7215039990798444
CCL,FRT,0.721465405163594
LVS,VMC,0.7214558177009194
BDX,OTIS,0.7214446966037371
EIX,EOG,0.7214280118992977
BXP,FRT,0.7213505763725276
DD,FE,0.7212527387311896
USB,VZ,0.7212266423954437
BG,D,0.7211894370857679
APTV,Q,0.7211266105072691
DLTR,KIM,0.7211182545811621
BEN,STZ,0.7211024300110935
HAL,UHS,0.7210380659032349
INCY,SNA,0.721005063341992
CPB,SWK,0.7209772876635578
EOG,T,0.7209672805169647
DOC,RCL,0.7209116243791676
FIS,HST,0.7208752699754606
BXP,TSN,0.7208670855196226
LVS,MNST,0.720866104770006
SJM,TPR,0.720850087514233
GILD,HRL,0.7208141083398516
D,KEY,0.7207094635293778
AMT,ZBH,0.7206376418659499
CVS,GM,0.7206144612485632
PKG,SNDK,0.7205581915293162
SOLV,ZTS,0.7205080466537277
DOW,TROW,0.7204945655877513
IFF,PPL,0.7204923566997476
AKAM,VZ,0.7204633644797434
CEG,FCX,0.7204348321009115
LRCX,SOLV,0.7204090056323178
MDT,PPL,0.7203929198540453
CPB,TAP,0.720362548387683
HOLX,WYNN,0.7203509857053378
ADM,DAL,0.7203422587026911
BMY,FCX,0.7203258683542355
F,PPL,0.7202612127948149
HST,NKE,0.7202592855162488
GILD,O,0.7202326589429653
EG,ZBH,0.7202231373297139
T,WDC,0.7200503443002373
BMY,MOS,0.7200473111727499
BMY,PSA,0.7200421047717542
PPL,XOM,0.719953311473013
HRL,INCY,0.7199164563965961
MDLZ,WDC,0.71990600228374
DVA,INCY,0.7198866794678316
NXPI,ZBH,0.7198801712514447
GEHC,NEM,0.7198621142421202
DOW,ED,0.7198090349597006
DLTR,WY,0.7197939104444391
INCY,NEM,0.719771875432301
DVN,SNDK,0.7197173704408963
CSGP,OTIS,0.7196575657962925
DOC,FE,0.7196392429314005
INCY,UPS,0.7195585293319893
ICE,SOLV,0.7195277340191033
ES,LVS,0.7195164628459529
AWK,GEV,0.7194544945720478
AES,HST,0.7193980210975619
IFF,OXY,0.7193735814724307
COIN,IVZ,0.7193420401002966
BBY,HSIC,0.7193411370966323
CTSH,WY,0.7193348741128882
FTV,HAL,0.7192782546317302
APP,HPQ,0.7192427095441263
COIN,KIM,0.7192251011805055
JNJ,VLTO,0.7192172562971086
HUBB,KVUE,0.7191757262392926
CCL,DOC,0.7191328765159499
FRT,HPE,0.7190667876549912
BF-B,GEHC,0.7190326368213946
HOLX,UBER,0.7189872466774894
CTSH,DD,0.71892569596843
HAL,KMB,0.7188949180458901
INTC,UHS,0.7188942653667558
D,REG,0.7188853572167324
BA,CAG,0.7188810418698104
CPAY,LUV,0.7188110575636477
DOC,REGN,0.7188110130586054
NEE,PLTR,0.7187435383550373
FRT,RVTY,0.7186567083493518
PWR,SOLV,0.7186464775319881
DDOG,UHS,0.7186386640707902
BBY,CEG,0.718617861140848
CPB,IBM,0.7185828790708841
MCD,VLTO,0.7185465534849853
BIIB,EQR,0.7185332650680065
HCA,SOLV,0.7185035704932223
EG,HOOD,0.718459528785476
TFC,WDC,0.7183986081613529
HSIC,SYF,0.7183607570011434
BEN,HBAN,0.7183088051628852
GPN,KVUE,0.7182825277956444
INTC,TSN,0.7182588176125182
EIX,GM,0.7182577890824544
FRT,KDP,0.7181841645623863
APA,CTSH,0.7181660961637171
C,SJM,0.7181103585641138
BF-B,VTR,0.7180988479313479
ABNB,KLAC,0.7180464630097141
GEHC,MCO,0.7180457135385607
CVS,SLB,0.717922959511393
PNC,SOLV,0.7178530610870371
DOC,REG,0.7177105709274811
EXE,MDLZ,0.7177007394921078
CL,CPB,0.7176458413308731
CL,INCY,0.7176173012707379
CTRA,IVZ,0.717599739816424
ABNB,LIN,0.7175821650067962
EXE,HON,0.7175689648912824
EQR,WBD,0.7175149677230348
PFG,ZBH,0.7175042173086459
LEN,LVS,0.7174710766880805
KMB,TFC,0.7174134927132112
DD,ESS,0.7173988440196091
HSIC,TSLA,0.7173465632023535
ABNB,SWK,0.7172597865261612
KHC,VLTO,0.7171664685012671
CHRW,HSIC,0.7171341396755035
COIN,GL,0.717126715095332
APTV,D,0.7169474136933669
HAS,NCLH,0.7169025140542571
ARE,GEHC,0.7168853998921794
OMC,VLTO,0.7168796920734759
PFE,ZBH,0.7168588657163988
ABNB,LEN,0.7167472847439664
DLTR,IP,0.7167373174553564
CVS,SPG,0.7167344416649966
BEN,TFC,0.716705849079291
PPL,TAP,0.7166983497305108
DDOG,ESS,0.7166570981046068
SJM,UBER,0.7165443063748906
GILD,UDR,0.7164645994335059
EIX,VZ,0.7163921391007761
ACGL,KVUE,0.7163794913419501
GEV,TXN,0.7163402174852302
OXY,WY,0.7162951676873366
GPC,HST,0.7162900102930905
FRT,MAS,0.7162861919521393
EQT,SOLV,0.716278896724444
CAG,GILD,0.7162771663271938
DOW,SRE,0.7162460814273441
CVS,TSN,0.716233280119706
CLX,CTSH,0.7162250193490496
INTC,VTR,0.7161280891824537
BMY,MMM,0.7161156004395473
EA,INCY,0.7161063920203405
NVR,SNDK,0.7160890494621073
MGM,T,0.7160443441555857
CVS,KEY,0.7159783710847436
SJM,T,0.7159313522238786
CPAY,CTRA,0.715908181924688
ABNB,DOC,0.7158790307868028
ALGN,FRT,0.7158750543360544
DOW,FTV,0.7158720393488567
EOG,IFF,0.7158396670690241
BK,FRT,0.715839101394272
BEN,INVH,0.7158064268062172
APD,HOOD,0.7157615797287185
BIIB,BXP,0.7157516513182363
CTSH,DVN,0.71574023822247
O,OXY,0.7157233533686918
CNC,UHS,0.7157178561033939
DASH,JBHT,0.7156940046623468
KMB,VTR,0.7156845500181093
EQR,EXE,0.7156691109301294
HAS,UAL,0.7156357618742004
CAG,UBER,0.7156223042943608
KVUE,UDR,0.7155994586415493
CIEN,HST,0.7155482887854931
FIS,FRT,0.7155150549005023
CPB,FSLR,0.7154231121360808
FTV,INTC,0.7154163381395056
FRT,QCOM,0.7153710368081452
D,SOLV,0.715337768707174
APD,SOLV,0.7153377149862552
AMCR,DAL,0.7153329504910122
EME,SOLV,0.715276795528633
BIIB,IVZ,0.7152215977378305
MOH,SOLV,0.7151955462263475
EA,LVS,0.7151917659044653
GEHC,LII,0.715076625359927
DAL,FE,0.7150671959063784
DD,USB,0.7150569570792298
FRT,VMC,0.7150359459797526
COIN,ZTS,0.7149592789822008
PPL,WBD,0.7149205615893468
RL,SJM,0.7149033815185042
GEHC,LW,0.7147963448506442
HAS,SBUX,0.7147847618967109
KIM,WDC,0.7147786585988305
CMCSA,HAL,0.7147700437129696
DDOG,EOG,0.7147681265955546
EXE,QCOM,0.7146665539889729
BMY,DOW,0.7146128143128809
BALL,INCY,0.7146095817232558
EOG,HOOD,0.7145971678703593
EXE,TAP,0.7145689135186168
DOC,SBUX,0.714536056693382
COIN,PNW,0.7144795699336111
IVZ,UHS,0.7143515305355899
DAL,FCX,0.7143196225766937
FFIV,WYNN,0.7142856730706444
FTV,WDC,0.714266737938172
EQR,IVZ,0.7142530711107522
FRT,MRK,0.7142031491950975
CNC,DD,0.7141795986724426
DIS,GILD,0.7141465501323001
LVS,MKC,0.7141434641054518
KVUE,VLO,0.7140955002970231
EFX,EXE,0.7140760846175134
KVUE,PEG,0.714070507839395
KMB,SWKS,0.7140470180529466
CTSH,SPG,0.7140231072536707
AVB,UAL,0.713962388120239
PEP,SOLV,0.71391325473911
D,SWKS,0.7137252621030021
KVUE,LVS,0.71370151457815
DIS,SOLV,0.7136508106547457
OXY,WDC,0.7136272021093182
CAG,FCX,0.7136268401461734
DOC,SYY,0.7135722662500092
TAP,WDC,0.7135174673055547
BF-B,CTRA,0.7134861134015265
AKAM,WDC,0.713406911344078
FRT,WFC,0.7132941153870975
FOX,SBUX,0.7132907218551048
CVS,REG,0.7132463424219528
DDOG,ROST,0.7132455796336938
CRWD,HST,0.7132426149778142
D,UAL,0.7131762356007552
APTV,GILD,0.7131446047711121
CAH,FRT,0.7130779276934653
COIN,MCD,0.7130712504172745
ADM,BEN,0.7130307258838287
CCI,SNDK,0.7129943574970932
ABNB,CRM,0.7129833225578255
HII,HSIC,0.7129204327086525
INCY,PSA,0.7128328297782041
BA,EIX,0.7127652833343259
DOV,GEV,0.7127431992080198
IVZ,LUV,0.7127391649307118
BMY,CNC,0.7127330534159082
DVN,INCY,0.7126731712142442
FTV,KMB,0.7124066118919963
CL,CTSH,0.7123568118650139
BIIB,SWKS,0.712351284942395
EA,HST,0.7123224272440507
HST,MKC,0.7122839143376036
DDOG,OMC,0.7122491413285275
COIN,OTIS,0.712242402751849
DIS,WDC,0.7122001389096528
DAL,WDC,0.7121062073019613
DDOG,HOLX,0.712071711760113
KVUE,PEP,0.7120494201575329
EQT,WYNN,0.7120162462021369
APTV,USB,0.7119977032143745
DD,UDR,0.7119306464365356
ABNB,JCI,0.7119171255063479
ARE,WYNN,0.7118795983619481
BAC,GEHC,0.7117411382629599
FTV,NEM,0.7117401814280335
ALB,LVS,0.7116602507052381
CAG,NTRS,0.7115576475016048
ABNB,WM,0.7115513315479296
EOG,SJM,0.7115434311217588
FOX,ZBH,0.71154116281435
COIN,SBAC,0.7115224444756039
CAG,FOX,0.7115129888882898
DVN,HAS,0.7114788750726562
BDX,DIS,0.7114620406179013
DIS,T,0.7114036712608569
DOC,IBM,0.7114032843514964
CLX,HSIC,0.711382309378009
GILD,HAL,0.7113742558962453
CHRW,CTRA,0.7112824093190389
CTSH,MTB,0.7112597191880627
CHD,COIN,0.7112179970645449
DOC,FFIV,0.7111950221910948
APA,HRL,0.711161495626008
STLD,VLTO,0.7111259020518677
BEN,TAP,0.711099313925748
INVH,WYNN,0.7110354062710689
HOLX,OTIS,0.7110313486051554
SOLV,USB,0.711017842219521
KMI,WYNN,0.711005957596268
CTRA,PNW,0.7109607384589798
FIS,SOLV,0.7109219100715116
ULTA,VLTO,0.7109169946278249
AVB,VZ,0.7108988273949683
CVS,O,0.7108329217030946
ALB,GEHC,0.7108202437679108
TPR,ZBH,0.7107927008658517
CAG,CNC,0.7107772248948683
DOC,STZ,0.7107684392375262
MTB,WDC,0.7107503499052901
GEHC,PPL,0.7107287065612831
D,IFF,0.7107025521182919
AKAM,DD,0.7106714347140661
BEN,ED,0.710651057426293
ODFL,SOLV,0.7105646570457209
GEHC,GWW,0.710558099603884
LVS,PRU,0.7105168904921082
COIN,PCG,0.7104730179813099
ALL,SOLV,0.7104323658905782
DOC,MCHP,0.7103883690916928
AKAM,APA,0.7103371733297159
FRT,PRU,0.7102271876240844
COF,FRT,0.7102000051769544
AMCR,DOW,0.7101915373603389
TFC,VTR,0.7101770739391751
LHX,SOLV,0.7101657625382891
DDOG,SJM,0.7101214204609925
UAL,USB,0.7100922802016414
CVX,DASH,0.7100834971307406
DOC,HUM,0.7100503607752124
LVS,PFE,0.7100452419944254
DIS,ZBH,0.7100083228302252
EQR,UAL,0.7099387064574239
GILD,LUV,0.7098978655116579
HST,UBER,0.7098761329255883
PFE,WDC,0.7098399962383266
ADM,DOC,0.709764001090883
FANG,LVS,0.7097616168936409
KIM,SWKS,0.7096842257751965
KVUE,TMO,0.7096673395897091
DTE,SOLV,0.7096089718974092
ALLE,DDOG,0.7096066579952258
FRT,GL,0.7096065590249374
UHS,WDC,0.7096012402175411
BDX,CARR,0.7096008520621879
DDOG,PFE,0.70958635058714
TSN,VLTO,0.7095054164256682
BIIB,DIS,0.7094383321669171
FOX,SYY,0.7093971659273672
EXE,SBUX,0.7093924789517247
APTV,LUV,0.7093109021571617
MTB,SWKS,0.7092595714441461
CPB,UAL,0.7091891043555152
INTU,VLTO,0.7091603066901409
CTRA,MO,0.7090998189390816
CVX,LVS,0.709083460589895
EIX,VTR,0.7090463260189614
ALB,HST,0.7090081566567914
DLTR,IFF,0.7089569298807037
DAL,KEY,0.7089446922689158
KVUE,MLM,0.7089417114539138
FOX,VRSN,0.7089256692883672
FRT,ON,0.7088504714824282
GEHC,GOOG,0.7088369666111471
EQR,VZ,0.7086709410644403
BEN,GIS,0.7086554961372609
VTR,WY,0.7086525235498606
ABNB,AIZ,0.7086267400746553
LVS,VST,0.708600414871013
PEP,SNDK,0.7085814063738476
LVS,MRNA,0.7085747032325982
PSKY,WYNN,0.7085731581798511
HAS,PPG,0.7085724433161253
ABNB,CPRT,0.7085579051282127
INCY,IVZ,0.7084971187928617
BIIB,EOG,0.7084910770677357
SOLV,STE,0.7084880721323072
TSN,WFC,0.7084354496827467
COIN,EIX,0.7083793465022061
APA,LYB,0.708307945718301
REGN,USB,0.708277832918355
ALB,BEN,0.7082548041886718
CPB,F,0.7082106142689559
VZ,WFC,0.7081121858079946
BALL,HST,0.7080777055541085
EXPE,WY,0.708046562102322
DOW,FE,0.7080122293595381
XOM,ZBH,0.7080048555888492
APTV,DOC,0.7079296301796001
BA,CPB,0.7079182850459975
GEHC,PTC,0.7078701546249426
FRT,GDDY,0.7078648698425956
BIIB,VZ,0.7078179959782602
CL,ZBH,0.7078006422777969
BEN,KIM,0.7077456280163457
DE,KVUE,0.7076925673324903
DIS,IVZ,0.7076853265588889
DLTR,EIX,0.707624763397853
HST,STT,0.7075536360497772
HOLX,INCY,0.7075342119242078
BMY,WBD,0.7075067307835221
CTSH,KMI,0.7074603259454992
BA,SJM,0.7074033515331373
EQR,WFC,0.7073506340510414
BDX,VICI,0.7073373661374853
LYB,UHS,0.7073201712005437
APA,D,0.7072810623558099
EQT,INCY,0.707275741751539
ABNB,PM,0.7072709286719681
HAL,HAS,0.707233041819286
DAL,MO,0.7072201872722934
HUM,WYNN,0.7072117218636886
CTSH,REG,0.707186504136279
BMY,CVX,0.7069785514355953
BEN,LW,0.7069737431457517
HAL,PPG,0.7069531197921144
DIS,USB,0.7068941468332808
KVUE,SLB,0.7068757884436385
DDOG,EG,0.7068432210901074
DDOG,XYZ,0.706835930158124
GEHC,NTAP,0.7067595640075921
CL,HAS,0.7067516297756491
DOC,IFF,0.7066785181859636
BA,ZBH,0.7066614384470937
DOC,WDAY,0.7066069102860915
BAX,FRT,0.7065879056590152
AKAM,IP,0.7065798103512999
RL,VZ,0.7065431479969102
BXP,DDOG,0.7065314789638513
LUV,PPG,0.7065134788638328
GEHC,ICE,0.7064845399236657
APTV,BMY,0.7064516966487413
HAS,HRL,0.7063924118545795
A,HOOD,0.7063798549043292
KVUE,SNA,0.7063404324984961
APTV,VZ,0.7063052598698705
EXE,MSCI,0.7062648236022475
HST,UPS,0.7062212666928867
APA,MGM,0.7062027254557464
BA,EXE,0.7061730720562687
BMY,PPG,0.7060700963575868
INVH,PNW,0.7058345992744361
EFX,LVS,0.7058338592325046
CPB,PNR,0.7058055360373916
AOS,CPB,0.7057338219474971
HRL,WY,0.7056269784331561
BF-B,SNDK,0.7056220012577026
INVH,ZBH,0.7055958308857604
BXP,GM,0.7055166058190738
ABNB,RVTY,0.7055141943539212
EQT,HST,0.7054562636699013
SJM,TSN,0.7054391248460474
HST,VICI,0.705404357449519
BMY,TAP,0.7053888770931165
DVN,KVUE,0.7053423942654224
NVDA,Q,0.7053368199956686
CTVA,WYNN,0.7053230247844553
SMCI,SOLV,0.7053095757054642
HAS,PSA,0.705205435537805
AES,KVUE,0.7051403761608224
HSIC,MDT,0.7051275735895666
FRT,SW,0.7051207241358992
AOS,BEN,0.7050177640289728
CTRA,INTC,0.7048226228168746
AVB,DD,0.7048215507665727
GILD,VZ,0.7048200510834319
ES,ZBH,0.7048198868019122
CSGP,HOOD,0.7047918952625714
ES,UBER,0.7047730748830974
FE,LUV,0.7047639229449763
KEY,UHS,0.7046262342312399
LDOS,SOLV,0.704515573585748
PFE,WYNN,0.7044762719674575
AES,BEN,0.7044453178424868
BA,BEN,0.7043315706919238
AMT,HOOD,0.7042722302782392
APD,DOW,0.7042210814397121
ABNB,MA,0.7042139418191213
COIN,SRE,0.7042000433945064
HPE,ZBH,0.7041489524659772
AMT,CARR,0.7040413447451184
ABNB,TROW,0.7039436891821904
EIX,KEY,0.703942403347646
EXPE,PNW,0.7038752427006849
DLTR,EXPE,0.7038244234369944
CNC,PPL,0.7038099761181078
JBHT,SOLV,0.7037893099308234
DAL,OMC,0.7037892798319536
LYB,USB,0.7037884376599091
AMCR,DASH,0.7037876687136977
DASH,TXN,0.703748231255412
BALL,WYNN,0.7037428945975956
INTC,MOS,0.7037239783536298
FRT,TTWO,0.703720461356848
EIX,TSN,0.7036954194596969
FOX,INCY,0.7036622381451985
CPB,FFIV,0.7036454461834172
DIS,O,0.703579039952082
ROL,SNDK,0.7035589238900295
DDOG,FRT,0.703547679576229
REG,SWKS,0.7035059425498811
SLB,WDC,0.7034215170984561
CPAY,WYNN,0.703316409794239
AEE,DDOG,0.7032371386884448
AIG,HSIC,0.7032123510119503
APTV,T,0.7031834620444009
GEHC,NSC,0.7031443765466798
CAG,SPG,0.7031195014324021
HSIC,MO,0.7031092399591181
ABNB,BXP,0.7030763607443593
BIIB,NCLH,0.703040547576399
EOG,TSN,0.7029920467346993
ATO,GEHC,0.7029717794763612
DASH,EXR,0.7029341461402681
EOG,EQR,0.7029034474236098
HST,KEY,0.7028879533319423
F,HOOD,0.7028468773414209
CPB,FOX,0.7028094103092457
AES,DDOG,0.7027670977381517
CTSH,PPG,0.7027538405789082
DASH,IEX,0.702638564139014
INTU,KVUE,0.7026119088974236
IP,PPL,0.7025398045340054
HSIC,REGN,0.7025003244484065
SNDK,VRSN,0.7024809678168498
ABNB,PCG,0.7024721889092427
CTRA,HAL,0.7024670446333516
PYPL,SOLV,0.7023518600432386
DASH,UNP,0.7022942571553095
AKAM,BEN,0.7022788503568647
GEHC,UNP,0.702273624223168
DE,SNDK,0.7022139597736023
TSN,VTR,0.7021677971516578
APA,GEHC,0.7021674862012584
BEN,NTRS,0.7021520060954201
ABNB,GDDY,0.702111715874985
BEN,SWK,0.7021037876382894
TAP,VTR,0.7020582308898384
CTRA,FFIV,0.7018224746291564
APTV,OMC,0.701820532951734
NTRS,WYNN,0.7017595864793544
BEN,XOM,0.7017383733616462
CVS,ESS,0.701712608451579
GPC,KVUE,0.7016908475483392
A,VLTO,0.701556172829058
SOLV,WRB,0.7014883121288422
D,DOC,0.7014649628914262
SPG,ZBH,0.701457092199846
LVS,VICI,0.7014270932897189
DOW,USB,0.7014080468607002
CMS,DOW,0.7013892107469342
LVS,MTB,0.7013828155928663
BF-B,INCY,0.7013689519288766
ALB,CTRA,0.7013502468730684
GEHC,SPG,0.70132884079618
KHC,LVS,0.7013267850549387
DDOG,PCG,0.7012928944147199
A,SOLV,0.7012402227369496
HAL,MGM,0.7012012844047804
CTRA,KIM,0.7011797984150836
CTRA,PPG,0.7011584623882965
BEN,MTB,0.7011473706341513
BMY,DLTR,0.7011151006918044
FRT,MET,0.701034885158764
CAG,T,0.701005351874546
MGM,WDC,0.7009962617884948
DDOG,EQR,0.7009442568643127
BLDR,VLTO,0.700922105251351
DLTR,TFC,0.700918711482982
KMB,OTIS,0.7009021379457214
FRT,GEV,0.7007577678572263
EXE,IEX,0.7007496684120853
GOOG,SOLV,0.7007484909467141
ABNB,TECH,0.700706812206654
CPAY,SJM,0.7006824627804273
BDX,VTR,0.700637991477302
ED,FRT,0.7006148647468731
D,WFC,0.7005575613965995
CF,HOOD,0.7005460864688016
SNA,WYNN,0.700545263099766
C,HST,0.7005277590085011
HBAN,WYNN,0.700522528281704
SPG,WYNN,0.7004821412311146
COIN,LNT,0.7004739554035253
OMC,WDC,0.7004314731072934
LVS,OTIS,0.7004110917676201
SOLV,SPGI,0.7003971394534432
PPG,WYNN,0.7003806705804041
CTSH,REGN,0.7003159150290696
EOG,INCY,0.7002246206262153
HRL,IP,0.7002164065162826
PAYC,SOLV,0.7001667511065643
FRT,NWS,0.7001520009275608
PPL,SWKS,0.7001419728496652
HOOD,PLD,0.7001242402176648
C,LVS,0.7000604848043044
IFF,WFC,0.7000203393347728
DHR,Q,0.6999852939824742
EXE,WDAY,0.699964208987875
PEG,SOLV,0.6999597657553096
BEN,DVA,0.6999202709091468
CMCSA,HSIC,0.6999106205512815
DD,NCLH,0.6999055117592099
CAG,KMB,0.6998329833160888
NCLH,WYNN,0.6997394526643499
BEN,EOG,0.6997373877077744
BEN,FDX,0.6997298895753041
BDX,CTVA,0.6997166233113408
APA,DD,0.6997103358239674
CAG,CVX,0.6996994425954333
BEN,HAL,0.6996578894056771
AKAM,SNDK,0.6996472004849108
DASH,HPQ,0.6995465275266615
INTC,WY,0.6995403410965144
EIX,OXY,0.6994047058148147
PCAR,SNDK,0.6993816148410736
HRL,IFF,0.6993185274975273
SWK,VTR,0.6992708213936836
COP,HSIC,0.6992156446181397
CAG,GEHC,0.6992149250544872
T,WY,0.6991582344766429
DOC,PRU,0.6991573565266354
HSIC,PSKY,0.6991468134820384
T,USB,0.699125054224051
CPB,PNW,0.6991040939019735
COIN,SJM,0.6990241398142001
SJM,SLB,0.6989849197865294
CFG,CTRA,0.6989599888701119
EIX,SJM,0.69894731387051
EIX,HRL,0.6989133127312575
HOOD,KEYS,0.698894342321676
EXPE,LUV,0.6988863649891797
DOW,WEC,0.6988463856113836
KMI,ZBH,0.6988420215754019
HAS,USB,0.6987946472936502
HRL,ZBH,0.6987821957677669
BG,ZBH,0.6987772041562086
BLDR,GEHC,0.6986798324940553
AKAM,CAG,0.6986790239279395
SOLV,TGT,0.698670157126533
COO,DOW,0.6985732802460771
ABNB,FOX,0.6985505543882191
CSX,PLTR,0.6985096448445403
GEHC,WM,0.6984200146274777
D,T,0.6983737824090246
GM,SJM,0.6983216300906365
CL,IVZ,0.6983147730989541
FDX,SJM,0.6983107531497419
EXE,NSC,0.6982157292378743
LVS,SW,0.6981842839914998
CVS,T,0.6981779228327949
FE,HST,0.6981136370655552
AVB,CVS,0.6979940653458914
GEHC,VRSK,0.6979927570581446
VLO,VLTO,0.6979104831636207
HST,IVZ,0.6978172301727952
EOG,USB,0.6977878974594884
AWK,VLTO,0.6977696018521495
CMCSA,HST,0.6977094687054972
SJM,XYZ,0.6976471051937756
CVS,KMB,0.6976451057090429
NTRS,SJM,0.6976370885102203
HRL,VTR,0.6975630059262223
CPB,WDAY,0.6974212508071842
BXP,STT,0.6973773854284326
BMY,OMC,0.6973716569806903
ABNB,AIG,0.6972925101447658
CTSH,MGM,0.6972668266041522
OXY,ZBH,0.6972418192140697
APTV,CAG,0.6971917911242325
CAG,PFE,0.6971566731765906
DOW,TSN,0.6971492478242178
MO,WDC,0.6971047067644096
CSCO,FRT,0.6970941433334881
AKAM,HAS,0.6970118786276203
LVS,SRE,0.6969983036104137
BIIB,DD,0.6969557231816008
CRM,FRT,0.6968684026960945
NEE,UBER,0.6967696781541686
DAL,EG,0.6967607097008861
KIM,LYB,0.6966597689141478
EIX,HAS,0.6966014081615137
TSLA,WYNN,0.6965829814614051
DHI,SOLV,0.6964672307617841
AMCR,BEN,0.696445569610942
BALL,HSIC,0.6964360581769229
DTE,GEHC,0.6964353975951656
DIS,LUV,0.6964074643311946
CAG,OMC,0.6963972589168059
COIN,COO,0.696314857298975
UHS,WY,0.6961637954794355
AVB,GILD,0.6961636876140127
BIIB,CTRA,0.6961118595941143
APA,PPL,0.6961103588324735
